file_name,word_text,word_bbox,entity_text,entity_bbox,label,id,id_from,id_to
00093726,1976,"[654, 10, 696, 27]","September 21, 1976","[522, 10, 696, 30]",answer,46,0.0,46.0
00093726,Sample,"[270, 43, 329, 63]",Sample No.,"[270, 43, 365, 63]",question,47,47.0,11.0
00093726,No.,"[337, 45, 365, 63]",Sample No.,"[270, 43, 365, 63]",question,47,47.0,11.0
00093726,Type,"[197, 74, 238, 94]",Type of Cigarette,"[197, 74, 356, 95]",question,48,48.0,49.0
00093726,of,"[244, 75, 266, 93]",Type of Cigarette,"[197, 74, 356, 95]",question,48,48.0,49.0
00093726,Cigarette,"[274, 74, 356, 95]",Type of Cigarette,"[197, 74, 356, 95]",question,48,48.0,49.0
00093726,85,"[387, 74, 407, 94]",85 mm Filter,"[387, 74, 499, 95]",answer,49,48.0,49.0
00093726,mm,"[413, 74, 435, 92]",85 mm Filter,"[387, 74, 499, 95]",answer,49,48.0,49.0
00093726,Filter,"[443, 74, 499, 95]",85 mm Filter,"[387, 74, 499, 95]",answer,49,48.0,49.0
00093726,Batch,"[263, 105, 309, 125]",Batch Size,"[263, 105, 358, 125]",question,50,50.0,51.0
00093726,Size,"[317, 108, 358, 125]",Batch Size,"[263, 105, 358, 125]",question,50,50.0,51.0
00093726,50,"[385, 105, 406, 122]",50 lbs.,"[385, 105, 451, 123]",answer,51,50.0,51.0
00093726,lbs.,"[415, 106, 451, 123]",50 lbs.,"[385, 105, 451, 123]",answer,51,50.0,51.0
00093726,Original,"[7, 141, 85, 161]",Original Request Made By,"[7, 138, 229, 161]",question,52,52.0,53.0
00093726,Request,"[92, 138, 155, 158]",Original Request Made By,"[7, 138, 229, 161]",question,52,52.0,53.0
00093726,Made,"[163, 138, 199, 156]",Original Request Made By,"[7, 138, 229, 161]",question,52,52.0,53.0
00093726,By,"[208, 138, 229, 158]",Original Request Made By,"[7, 138, 229, 161]",question,52,52.0,53.0
00093726,Dr.,"[257, 138, 285, 155]",Dr. A. W. Spears,"[257, 135, 405, 157]",answer,53,52.0,53.0
00093726,A.,"[291, 138, 312, 152]",Dr. A. W. Spears,"[257, 135, 405, 157]",answer,53,52.0,53.0
00093726,W.,"[318, 135, 340, 153]",Dr. A. W. Spears,"[257, 135, 405, 157]",answer,53,52.0,53.0
00093726,Spears,"[348, 137, 405, 157]",Dr. A. W. Spears,"[257, 135, 405, 157]",answer,53,52.0,53.0
00093726,September,"[535, 134, 617, 154]","September 21, 1976","[535, 133, 701, 154]",answer,54,1.0,54.0
00093726,"21,","[627, 137, 654, 151]","September 21, 1976","[535, 133, 701, 154]",answer,54,1.0,54.0
00093726,1976,"[665, 133, 701, 151]","September 21, 1976","[535, 133, 701, 154]",answer,54,1.0,54.0
00093726,Sample,"[7, 170, 66, 190]",Sample Specifications Written By,"[7, 169, 302, 190]",question,55,55.0,56.0
00093726,Specifications,"[71, 172, 199, 187]",Sample Specifications Written By,"[7, 169, 302, 190]",question,55,55.0,56.0
00093726,Written,"[207, 169, 273, 189]",Sample Specifications Written By,"[7, 169, 302, 190]",question,55,55.0,56.0
00093726,By,"[281, 170, 302, 188]",Sample Specifications Written By,"[7, 169, 302, 190]",question,55,55.0,56.0
00093726,W.,"[338, 166, 360, 184]",W. E. Routh,"[338, 166, 444, 186]",answer,56,55.0,56.0
00093726,E.,"[367, 169, 388, 186]",W. E. Routh,"[338, 166, 444, 186]",answer,56,55.0,56.0
00093726,Routh,"[394, 168, 444, 183]",W. E. Routh,"[338, 166, 444, 186]",answer,56,55.0,56.0
00093726,FINAL,"[464, 197, 516, 214]",FINAL FLAVOR,"[464, 197, 582, 214]",question,57,57.0,12.0
00093726,FLAVOR,"[522, 197, 582, 212]",FINAL FLAVOR,"[464, 197, 582, 214]",question,57,57.0,12.0
00093726,Additional,"[605, 180, 697, 195]",Additional Spray,"[605, 180, 753, 197]",question,58,58.0,59.0
00093726,Spray,"[703, 182, 753, 197]",Additional Spray,"[605, 180, 753, 197]",question,58,58.0,59.0
00093726,3.,"[606, 218, 626, 235]",3. 4% PMO in EtoH,"[606, 218, 758, 235]",answer,59,58.0,59.0
00093726,4%,"[628, 219, 641, 234]",3. 4% PMO in EtoH,"[606, 218, 758, 235]",answer,59,58.0,59.0
00093726,PMO,"[648, 218, 682, 233]",3. 4% PMO in EtoH,"[606, 218, 758, 235]",answer,59,58.0,59.0
00093726,in,"[690, 219, 708, 233]",3. 4% PMO in EtoH,"[606, 218, 758, 235]",answer,59,58.0,59.0
00093726,EtoH,"[712, 218, 758, 235]",3. 4% PMO in EtoH,"[606, 218, 758, 235]",answer,59,58.0,59.0
00093726,20,"[468, 309, 490, 326]",20 mm True plastic rod,"[468, 303, 676, 329]",answer,60,40.0,60.0
00093726,mm,"[499, 311, 519, 326]",20 mm True plastic rod,"[468, 303, 676, 329]",answer,60,40.0,60.0
00093726,True,"[525, 309, 568, 329]",20 mm True plastic rod,"[468, 303, 676, 329]",answer,60,40.0,60.0
00093726,plastic,"[571, 306, 638, 326]",20 mm True plastic rod,"[468, 303, 676, 329]",answer,60,40.0,60.0
00093726,rod,"[644, 303, 676, 323]",20 mm True plastic rod,"[468, 303, 676, 329]",answer,60,40.0,60.0
00093726,Rod,"[413, 358, 442, 371]",Rod Length,"[413, 358, 507, 371]",question,61,6.0,61.0
00093726,Length,"[450, 358, 507, 371]",Rod Length,"[413, 358, 507, 371]",question,61,6.0,61.0
00093726,Pressure,"[412, 374, 487, 388]",Pressure Drop,"[412, 372, 535, 389]",question,62,6.0,62.0
00093726,Drop,"[494, 372, 535, 389]",Pressure Drop,"[412, 372, 535, 389]",question,62,6.0,62.0
00093726,Plug,"[413, 434, 454, 449]",Plug Wrap,"[413, 434, 504, 449]",question,63,6.0,63.0
00093726,Wrap,"[459, 436, 504, 449]",Plug Wrap,"[413, 434, 504, 449]",question,63,6.0,63.0
00093726,Tipping,"[35, 420, 101, 437]",Tipping Paper,"[35, 420, 157, 437]",question,64,5.0,64.0
00093726,Tipping,"[35, 420, 101, 437]",Tipping Paper,"[35, 420, 157, 437]",question,64,64.0,71.0
00093726,Paper,"[108, 420, 157, 435]",Tipping Paper,"[35, 420, 157, 437]",question,64,5.0,64.0
00093726,Paper,"[108, 420, 157, 435]",Tipping Paper,"[35, 420, 157, 437]",question,64,64.0,71.0
00093726,Filter,"[35, 391, 91, 406]",Filter Length,"[35, 387, 155, 406]",question,65,5.0,65.0
00093726,Filter,"[35, 391, 91, 406]",Filter Length,"[35, 387, 155, 406]",question,65,65.0,70.0
00093726,Length,"[101, 387, 155, 405]",Filter Length,"[35, 387, 155, 406]",question,65,5.0,65.0
00093726,Length,"[101, 387, 155, 405]",Filter Length,"[35, 387, 155, 406]",question,65,65.0,70.0
00093726,Pressure,"[35, 376, 109, 390]",Pressure Drop,"[35, 376, 155, 390]",question,66,66.0,69.0
00093726,Drop,"[117, 376, 155, 389]",Pressure Drop,"[35, 376, 155, 390]",question,66,66.0,69.0
00093726,85,"[124, 325, 144, 342]",85 mm,"[124, 325, 173, 342]",answer,67,30.0,67.0
00093726,mm,"[149, 331, 173, 341]",85 mm,"[124, 325, 173, 342]",answer,67,30.0,67.0
00093726,To,"[102, 356, 126, 373]",To be det. (803 mg tobacco),"[102, 356, 351, 373]",answer,68,32.0,68.0
00093726,be,"[130, 358, 152, 373]",To be det. (803 mg tobacco),"[102, 356, 351, 373]",answer,68,32.0,68.0
00093726,det.,"[158, 359, 196, 373]",To be det. (803 mg tobacco),"[102, 356, 351, 373]",answer,68,32.0,68.0
00093726,(803,"[207, 356, 245, 373]",To be det. (803 mg tobacco),"[102, 356, 351, 373]",answer,68,32.0,68.0
00093726,mg,"[250, 359, 272, 373]",To be det. (803 mg tobacco),"[102, 356, 351, 373]",answer,68,32.0,68.0
00093726,tobacco),"[281, 356, 351, 371]",To be det. (803 mg tobacco),"[102, 356, 351, 373]",answer,68,32.0,68.0
00093726,To,"[166, 373, 191, 388]",To be determined,"[166, 370, 317, 390]",answer,69,66.0,69.0
00093726,be,"[193, 373, 217, 388]",To be determined,"[166, 370, 317, 390]",answer,69,66.0,69.0
00093726,determined,"[225, 370, 317, 390]",To be determined,"[166, 370, 317, 390]",answer,69,66.0,69.0
00093726,20,"[172, 390, 189, 405]",20 mm,"[172, 390, 222, 405]",answer,70,65.0,70.0
00093726,mm,"[197, 390, 222, 404]",20 mm,"[172, 390, 222, 405]",answer,70,65.0,70.0
00093726,30,"[170, 420, 188, 434]",30 mm,"[170, 420, 223, 438]",answer,71,64.0,71.0
00093726,mm,"[196, 420, 223, 438]",30 mm,"[170, 420, 223, 438]",answer,71,64.0,71.0
00093726,Tear,"[35, 547, 73, 561]",Tear rape,"[35, 547, 122, 562]",question,72,8.0,72.0
00093726,Tear,"[35, 547, 73, 561]",Tear rape,"[35, 547, 122, 562]",question,72,72.0,26.0
00093726,rape,"[84, 547, 122, 562]",Tear rape,"[35, 547, 122, 562]",question,72,8.0,72.0
00093726,rape,"[84, 547, 122, 562]",Tear rape,"[35, 547, 122, 562]",question,72,72.0,26.0
00093726,Sample,"[134, 577, 188, 591]",Sample No. on overwrap,"[134, 574, 257, 608]",answer,73,37.0,73.0
00093726,No.,"[197, 574, 228, 591]",Sample No. on overwrap,"[134, 574, 257, 608]",answer,73,37.0,73.0
00093726,on,"[236, 574, 257, 591]",Sample No. on overwrap,"[134, 574, 257, 608]",answer,73,37.0,73.0
00093726,overwrap,"[135, 591, 213, 608]",Sample No. on overwrap,"[134, 574, 257, 608]",answer,73,37.0,73.0
00093726,Tobacco,"[413, 513, 479, 528]",Tobacco Blend,"[413, 513, 537, 528]",question,74,7.0,74.0
00093726,Tobacco,"[413, 513, 479, 528]",Tobacco Blend,"[413, 513, 537, 528]",question,74,74.0,20.0
00093726,Blend,"[487, 513, 537, 527]",Tobacco Blend,"[413, 513, 537, 528]",question,74,7.0,74.0
00093726,Blend,"[487, 513, 537, 527]",Tobacco Blend,"[413, 513, 537, 528]",question,74,74.0,20.0
00093726,Filter,"[413, 529, 469, 542]",Filter Production,"[413, 529, 574, 542]",question,75,75.0,21.0
00093726,Filter,"[413, 529, 469, 542]",Filter Production,"[413, 529, 574, 542]",question,75,7.0,75.0
00093726,Production,"[478, 529, 574, 542]",Filter Production,"[413, 529, 574, 542]",question,75,75.0,21.0
00093726,Production,"[478, 529, 574, 542]",Filter Production,"[413, 529, 574, 542]",question,75,7.0,75.0
00093726,Making,"[413, 543, 470, 558]",Making & Packing,"[413, 543, 563, 560]",question,76,76.0,78.0
00093726,Making,"[413, 543, 470, 558]",Making & Packing,"[413, 543, 563, 560]",question,76,7.0,76.0
00093726,&,"[480, 545, 490, 558]",Making & Packing,"[413, 543, 563, 560]",question,76,76.0,78.0
00093726,&,"[480, 545, 490, 558]",Making & Packing,"[413, 543, 563, 560]",question,76,7.0,76.0
00093726,Packing,"[499, 543, 563, 560]",Making & Packing,"[413, 543, 563, 560]",question,76,76.0,78.0
00093726,Packing,"[499, 543, 563, 560]",Making & Packing,"[413, 543, 563, 560]",question,76,7.0,76.0
00093726,Sample,"[415, 575, 469, 589]",Sample Requisition [Form 02: 02: 06],"[415, 575, 582, 606]",question,77,7.0,77.0
00093726,Sample,"[415, 575, 469, 589]",Sample Requisition [Form 02: 02: 06],"[415, 575, 582, 606]",question,77,77.0,23.0
00093726,Requisition,"[480, 575, 582, 588]",Sample Requisition [Form 02: 02: 06],"[415, 575, 582, 606]",question,77,7.0,77.0
00093726,Requisition,"[480, 575, 582, 588]",Sample Requisition [Form 02: 02: 06],"[415, 575, 582, 606]",question,77,77.0,23.0
00093726,[Form,"[425, 591, 474, 606]",Sample Requisition [Form 02: 02: 06],"[415, 575, 582, 606]",question,77,7.0,77.0
00093726,[Form,"[425, 591, 474, 606]",Sample Requisition [Form 02: 02: 06],"[415, 575, 582, 606]",question,77,77.0,23.0
00093726,02:,"[481, 590, 505, 606]",Sample Requisition [Form 02: 02: 06],"[415, 575, 582, 606]",question,77,7.0,77.0
00093726,02:,"[481, 590, 505, 606]",Sample Requisition [Form 02: 02: 06],"[415, 575, 582, 606]",question,77,77.0,23.0
00093726,02:,"[507, 590, 535, 605]",Sample Requisition [Form 02: 02: 06],"[415, 575, 582, 606]",question,77,7.0,77.0
00093726,02:,"[507, 590, 535, 605]",Sample Requisition [Form 02: 02: 06],"[415, 575, 582, 606]",question,77,77.0,23.0
00093726,06],"[535, 587, 566, 603]",Sample Requisition [Form 02: 02: 06],"[415, 575, 582, 606]",question,77,7.0,77.0
00093726,06],"[535, 587, 566, 603]",Sample Requisition [Form 02: 02: 06],"[415, 575, 582, 606]",question,77,77.0,23.0
00093726,Brown,"[585, 542, 632, 559]",Brown /Routh,"[585, 542, 688, 559]",answer,78,76.0,78.0
00093726,/Routh,"[631, 542, 688, 557]",Brown /Routh,"[585, 542, 688, 559]",answer,78,76.0,78.0
00093726,3,"[154, 669, 167, 683]",3 cartons,"[154, 669, 238, 684]",answer,79,38.0,79.0
00093726,cartons,"[172, 669, 238, 684]",3 cartons,"[154, 669, 238, 684]",answer,79,38.0,79.0
00093726,"20,","[152, 686, 172, 700]","20, 000 cigts.","[152, 682, 275, 700]",answer,80,39.0,80.0
00093726,000,"[172, 684, 208, 699]","20, 000 cigts.","[152, 682, 275, 700]",answer,80,39.0,80.0
00093726,cigts.,"[218, 682, 275, 699]","20, 000 cigts.","[152, 682, 275, 700]",answer,80,39.0,80.0
00093726,Smoke,"[191, 744, 236, 761]",Smoke Analysis PMO Analysis,"[190, 743, 319, 780]",answer,81,82.0,81.0
00093726,Analysis,"[244, 743, 319, 758]",Smoke Analysis PMO Analysis,"[190, 743, 319, 780]",answer,81,82.0,81.0
00093726,PMO,"[190, 760, 221, 774]",Smoke Analysis PMO Analysis,"[190, 743, 319, 780]",answer,81,82.0,81.0
00093726,Analysis,"[226, 760, 301, 780]",Smoke Analysis PMO Analysis,"[190, 743, 319, 780]",answer,81,82.0,81.0
00093726,Laboratory,"[10, 730, 105, 748]",Laboratory Analysis,"[10, 729, 185, 748]",question,82,82.0,81.0
00093726,Analysis,"[110, 729, 185, 747]",Laboratory Analysis,"[10, 729, 185, 748]",question,82,82.0,81.0
00093726,Written,"[36, 823, 103, 837]",Written by,"[36, 823, 130, 839]",question,83,10.0,83.0
00093726,Written,"[36, 823, 103, 837]",Written by,"[36, 823, 130, 839]",question,83,83.0,87.0
00093726,by,"[108, 824, 130, 839]",Written by,"[36, 823, 130, 839]",question,83,10.0,83.0
00093726,by,"[108, 824, 130, 839]",Written by,"[36, 823, 130, 839]",question,83,83.0,87.0
00093726,Original,"[36, 838, 113, 852]",Original to,"[36, 838, 139, 852]",question,84,10.0,84.0
00093726,Original,"[36, 838, 113, 852]",Original to,"[36, 838, 139, 852]",question,84,84.0,88.0
00093726,to,"[122, 839, 139, 852]",Original to,"[36, 838, 139, 852]",question,84,10.0,84.0
00093726,to,"[122, 839, 139, 852]",Original to,"[36, 838, 139, 852]",question,84,84.0,88.0
00093726,Copies,"[38, 853, 97, 867]",Copies to,"[38, 853, 122, 868]",question,85,85.0,86.0
00093726,Copies,"[38, 853, 97, 867]",Copies to,"[38, 853, 122, 868]",question,85,10.0,85.0
00093726,to,"[102, 855, 122, 868]",Copies to,"[38, 853, 122, 868]",question,85,85.0,86.0
00093726,to,"[102, 855, 122, 868]",Copies to,"[38, 853, 122, 868]",question,85,10.0,85.0
00093726,Dr.,"[152, 851, 180, 869]",Dr. F. J. Schulz Dr. H. J. Minnemeyer,"[151, 851, 338, 886]",answer,86,85.0,86.0
00093726,F.,"[186, 853, 207, 868]",Dr. F. J. Schulz Dr. H. J. Minnemeyer,"[151, 851, 338, 886]",answer,86,85.0,86.0
00093726,J.,"[216, 852, 236, 870]",Dr. F. J. Schulz Dr. H. J. Minnemeyer,"[151, 851, 338, 886]",answer,86,85.0,86.0
00093726,Schulz,"[244, 852, 311, 869]",Dr. F. J. Schulz Dr. H. J. Minnemeyer,"[151, 851, 338, 886]",answer,86,85.0,86.0
00093726,Dr.,"[151, 869, 180, 886]",Dr. F. J. Schulz Dr. H. J. Minnemeyer,"[151, 851, 338, 886]",answer,86,85.0,86.0
00093726,H.,"[189, 867, 209, 884]",Dr. F. J. Schulz Dr. H. J. Minnemeyer,"[151, 851, 338, 886]",answer,86,85.0,86.0
00093726,J.,"[214, 867, 234, 881]",Dr. F. J. Schulz Dr. H. J. Minnemeyer,"[151, 851, 338, 886]",answer,86,85.0,86.0
00093726,Minnemeyer,"[244, 867, 338, 882]",Dr. F. J. Schulz Dr. H. J. Minnemeyer,"[151, 851, 338, 886]",answer,86,85.0,86.0
00093726,P.,"[151, 818, 172, 839]",P. D. Schickedantz,"[151, 817, 320, 841]",answer,87,83.0,87.0
00093726,D.,"[180, 823, 198, 841]",P. D. Schickedantz,"[151, 817, 320, 841]",answer,87,83.0,87.0
00093726,Schickedantz,"[205, 817, 320, 837]",P. D. Schickedantz,"[151, 817, 320, 841]",answer,87,83.0,87.0
00093726,Dr.,"[152, 837, 183, 851]",Dr. A. W. Spears,"[152, 837, 303, 854]",answer,88,84.0,88.0
00093726,A.,"[187, 837, 208, 854]",Dr. A. W. Spears,"[152, 837, 303, 854]",answer,88,84.0,88.0
00093726,W.,"[216, 837, 236, 851]",Dr. A. W. Spears,"[152, 837, 303, 854]",answer,88,84.0,88.0
00093726,Spears,"[244, 837, 303, 854]",Dr. A. W. Spears,"[152, 837, 303, 854]",answer,88,84.0,88.0
00093726,Spray,"[388, 672, 433, 689]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,50,"[443, 673, 461, 686]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,lbs.,"[471, 672, 505, 687]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,tobacco,"[517, 672, 580, 686]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,with,"[585, 670, 624, 685]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,solution,"[633, 669, 708, 684]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,of,"[716, 670, 734, 683]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,880,"[388, 690, 415, 700]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,g,"[425, 690, 435, 703]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,(=,"[446, 689, 461, 702]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,1.,"[469, 689, 477, 700]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,94,"[480, 689, 505, 700]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,lbs.),"[517, 687, 558, 701]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,PMC,"[568, 687, 597, 700]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,in,"[608, 687, 625, 700]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,1175,"[634, 686, 670, 700]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,ml,"[680, 687, 698, 700]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,of,"[707, 687, 728, 698]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,denatured,"[388, 704, 469, 717]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,alcohol.,"[478, 703, 551, 717]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,This,"[571, 703, 607, 717]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,should,"[616, 701, 672, 715]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,give,"[680, 703, 718, 716]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,3.,"[388, 718, 403, 732]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,4%,"[405, 718, 426, 731]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,PMO,"[433, 718, 462, 731]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
00093726,add-,"[471, 719, 506, 730]",Spray 50 lbs. tobacco with solution of 880 g (= 1. 94 lbs.) PMC in 1175 ml of denatured alcohol. This should give 3. 4% PMO add- on (3. 3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6. 5 mg/ cig.,"[388, 669, 735, 778]",answer,89,90.0,89.0
